Name	GND
Hausrath Adolf	https://d-nb.info/gnd/119059517	https://d-nb.info/gnd/1032644044	https://d-nb.info/gnd/1212735110	https://d-nb.info/gnd/1164723138
Hauß Charles	https://d-nb.info/gnd/11750498X	https://d-nb.info/gnd/117131482
Häußer Karoline	https://d-nb.info/gnd/116369434	https://d-nb.info/gnd/1213317673
Haverland Anna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hawel Rudolf	137795106
Hawelka Karl	kein Eintrag von api gefunden
Haxthausen Antonie	https://d-nb.info/gnd/1070285315	https://d-nb.info/gnd/116552344	https://d-nb.info/gnd/116552166
Hayd Heinrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Haydecker Sebastian	104359919
Haymerle Franz	124938108
Heaton-Armstrong B. L	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hebbel Christ. Friedrich	https://d-nb.info/gnd/118547445	https://d-nb.info/gnd/118725645	https://d-nb.info/gnd/116567856
Hebentanz Lucy	1015909477
Hecher Joseph	116559616
Hechinger Flora	1194185177
Hechler Adam	kein Eintrag von api gefunden
Hecht Hugo	https://d-nb.info/gnd/116560177	https://d-nb.info/gnd/1050554418	https://d-nb.info/gnd/1165321653
Hecht Joseph J	https://d-nb.info/gnd/172153328	https://d-nb.info/gnd/129553719
Heckel Karl	116560673
Hecker Karl	https://d-nb.info/gnd/116561327	https://d-nb.info/gnd/120395703
Hecker Lydia	1025507738
Heckscher Siegfried	116562943
Hedera Helix 	117767085
Hedinger Karl	https://d-nb.info/gnd/11656430X	https://d-nb.info/gnd/1055558098
Hedrich Franz	118911856
Hedrich Karl	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hedwig-Julia 	https://d-nb.info/gnd/1043130640	https://d-nb.info/gnd/1201043360
Heede Theodor	1057764965
Heeger Viktor	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heemstede Leo	117256560
Heer Jakob Christoph	https://d-nb.info/gnd/118773593	https://d-nb.info/gnd/1204018324
Heer Gottfried	https://d-nb.info/gnd/1218636777	https://d-nb.info/gnd/118509047
Heer Karl Wilhelm	104207256
Heerbrandt Gustav H	kein Eintrag von api gefunden
Heeren W	https://d-nb.info/gnd/124442358	https://d-nb.info/gnd/1055109579
Heeringen Gustav Adolf	116565616
Heerklotz Adolf	101224656
Heermann Theodor Heinrich Hermann	kein Eintrag von api gefunden
Heeß Johannes	118975634X
Hegeler Wilhelm	116570962
Hegelingen Absolutus	100146694
Hegenbarth Max	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heiberg Hermann	https://d-nb.info/gnd/11657299X	https://d-nb.info/gnd/116572957
Heichen Walter	https://d-nb.info/gnd/12034193X	https://d-nb.info/gnd/127849602
Heide Gedeon	https://d-nb.info/gnd/1154715124	https://d-nb.info/gnd/116131616
Heide Hans Karl	116604387
Heidelbach Paul	116604689
Heiden A	1277563705
Heiden Else	1086893921
Heiden Eugenie	173674046
Heidsieck Antonie	116650680
Heidt Karl Maria	116650737
Heigel Karl August	116650818
Heigl Ferdinand	116650923
Heilborn Adolf	116651172
Heilborn Ernst	https://d-nb.info/gnd/119158965	https://d-nb.info/gnd/116651172
Heilbronn Josephine	https://d-nb.info/gnd/1323466509	https://d-nb.info/gnd/104047534
Heilig August	12742282X
Heilmann Joseph	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heilmann Romulus	116651857
Heim Johann Ludwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heimann Moritz	118773666
Heimburg W	104352787
Heimel Marie Sidonie	101170479X
Heimerdinger Friedrich	11665743X
Heimfelsen J	126185808
Heims Paul Gerhard	136226698
Hein Franz	116658509
Heincke Jda	kein Eintrag von api gefunden
Heindl Anton	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heine Anselm	116659076
Heine Friedrich	121612988
Heine Gerhard	https://d-nb.info/gnd/11665919X	https://d-nb.info/gnd/1303870517
Heine H	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heine Hermann	https://d-nb.info/gnd/116659254	https://d-nb.info/gnd/1050554159	https://d-nb.info/gnd/1127742442
Heine Selma	116659076
Heine Theodor	https://d-nb.info/gnd/118548034	https://d-nb.info/gnd/1261836219	https://d-nb.info/gnd/1214394965
Heinecke Ferdinand	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heinemann Felix	https://d-nb.info/gnd/140423125	https://d-nb.info/gnd/116659963	https://d-nb.info/gnd/119556211X	https://d-nb.info/gnd/1074250060
Heinemann Heinrich Ernst Ludwig Ferdinand	101144660
Heinemann Georg Wilhelm Friedrich	1034910213
Heinemann Heinrich	https://d-nb.info/gnd/1012720152	https://d-nb.info/gnd/11666004X	https://d-nb.info/gnd/119509431
Heinemann Hermann Olaf	1024069249
Heinemann Johann	1038661005
Heinicke Paul Osmar	kein Eintrag von api gefunden
Heinke Friedrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heinle Friedrich	120996855
Heinrich Karl Robert Hermann	116063653
Heinrich der Wepper 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heinrich Johanna Maria	1303864436
Heinrich Karl	https://d-nb.info/gnd/1027596193	https://d-nb.info/gnd/116665971	https://d-nb.info/gnd/1057412082	https://d-nb.info/gnd/1055284850	https://d-nb.info/gnd/1157611095	https://d-nb.info/gnd/1053437609
Heinrich M. W	1073422372
Heinrich P	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heinrich Walter E	117310654
Heinrich Wilhelm	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heinrichs Emilie	116666765
Heinrichs Ernst	116666765
Heinroth Elisabeth	141914017
Heintz Jakob	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heintze Albert	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heinz Karl	https://d-nb.info/gnd/116675047	https://d-nb.info/gnd/130222380
Heinz Kurt	https://d-nb.info/gnd/132853728	https://d-nb.info/gnd/1028640579	https://d-nb.info/gnd/126635781
Heinz Maria	https://d-nb.info/gnd/127829539	https://d-nb.info/gnd/172742536	https://d-nb.info/gnd/107560534	https://d-nb.info/gnd/123832187
Heinz T.	1062978676
Heinze Anna	https://d-nb.info/gnd/1279965363	https://d-nb.info/gnd/116674415
Heinze Paul	https://d-nb.info/gnd/116674652	https://d-nb.info/gnd/118952226
Heinzel Max	11667489X
Heinzen Karl Peter	116675047
Heipp Jakob	117761370
Heisen Friedrich	120396483
Hesterbergk Konstanze	kein Eintrag von api gefunden
Heitemeyer Ferdinand Julius Joseph	116676922
Heiter Lachmundus	172922135
Heitmann Barthold	1055120270
Heitmann Karl Friedrich	116678550
Heitmüller Franz Ferdinand	116678623
Hekethusen Hans von	13149659X
Heksch Alexander Franz	129163724
Hektor Enno Wilhelm	116678879
Helbig Emma	1073442039
Helbig Friedrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Helbig Helene	https://d-nb.info/gnd/116681403	https://d-nb.info/gnd/1035832909
Held Franz	1165082365
Held Theodor	https://d-nb.info/gnd/1023845318	https://d-nb.info/gnd/120957094
Held Friedrich Wilhelm Alexauder	kein Eintrag von api gefunden
Held-Marbach Klara	1038681502
Heldt E	1050550889
Helena Dilia	https://d-nb.info/gnd/1234931001	https://d-nb.info/gnd/116127287
Helene 	123613191
Helene Marie	https://d-nb.info/gnd/1243978112	https://d-nb.info/gnd/1150270527	https://d-nb.info/gnd/1269437445	https://d-nb.info/gnd/1283994704	https://d-nb.info/gnd/126663424X	https://d-nb.info/gnd/1294778862
Helfenstein Lothar	12034193X
Helfenstein Ludwig	116009047
Helix Hedera	117767085
Hell Camillo	https://d-nb.info/gnd/1228179808	https://d-nb.info/gnd/117643432
Hellberg Adalbert	1158085982
Helldorf Jlse	kein Eintrag von api gefunden
Helle Friedrich Wilhelm	119079429
Hellen C.	116399201
Heller Ernst	116686286
Heller Heinrich Ferdinand	kein Eintrag von api gefunden
Heller Heinrich Justus	116686464
Heller Ottilie	kein Eintrag von api gefunden
Heller Jsidor	kein Eintrag von api gefunden
Heller Leo	https://d-nb.info/gnd/116686707	https://d-nb.info/gnd/1192537602	https://d-nb.info/gnd/116686774
Heller Leopold	128591936X
Heller Wilhelm Robert	116686928
Heller Seligmann	116686944
Heller Wilhelm	https://d-nb.info/gnd/1318431204	https://d-nb.info/gnd/116686928
Hellinden Martin	1047032783
Helling Karl	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Helling Viktor	126282277
Hellmann Arnold	116687487
Hellmuth 	https://d-nb.info/gnd/1204860637	https://d-nb.info/gnd/1051507634	https://d-nb.info/gnd/115770980X
Hellmuth Ernst	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hellmuth Maria	1038688574
Hellmuth Martha	117326305
Helm Clementine	116160187
Helm Feodor	https://d-nb.info/gnd/116020385	https://d-nb.info/gnd/116659076
Helm Friedrich	120396777
Helm Georg	130174203
Helmer Eduard	https://d-nb.info/gnd/118710222	https://d-nb.info/gnd/132772787	https://d-nb.info/gnd/1064625657
Helmerding Karl	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Helmers Heinrich	1034909746
Helveticus Th	116692715
Hempel Arno	116698586
Hempel Max	1038690412
Hempel Thekla	1059890852
Hempfing Karl Friedrich	141660678
Hemsen Theodor	https://d-nb.info/gnd/11669940X	https://d-nb.info/gnd/11862721X
Henckell Karl Friedrich	https://d-nb.info/gnd/118835289	https://d-nb.info/gnd/117499420
Hengsbach Arno	116351365
Henke Theodor	https://d-nb.info/gnd/1048624269	https://d-nb.info/gnd/1318645700	https://d-nb.info/gnd/1212245822	https://d-nb.info/gnd/1212632362	https://d-nb.info/gnd/138170134
Henkel Franz	124982514
Henkel Friederike	https://d-nb.info/gnd/1050402502	https://d-nb.info/gnd/1066253897	https://d-nb.info/gnd/124434186X
Henle Elise	https://d-nb.info/gnd/11671011X	https://d-nb.info/gnd/118967193	https://d-nb.info/gnd/116710225
Henne am Rhyn Otto	118886649
Hennig Albert	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hennig Alfred	1031545824
Hennig Richard	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Henning Karl	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Henning Ludwig Friedrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Henninger Aloys	117403377
Henningsen Hans Jürgen	kein Eintrag von api gefunden
Hennrich Johann	128700602
Henop Philipp	1073386740
Henoumont Edmund	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Henri Clemens	https://d-nb.info/gnd/1119338611	https://d-nb.info/gnd/1069885371
Henrich Albertine	1049486617
Henrich Hedwig	https://d-nb.info/gnd/116717572	https://d-nb.info/gnd/117381292
Henrici Karl Ernst Julius	kein Eintrag von api gefunden
Henricus vom See 	1158087314
Henrion Poly	115341137
Henschel Anna	116719621
Henschke Otto	1197310231
Henschke Ulrike	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hensel Wilhelmine	https://d-nb.info/gnd/116721049	https://d-nb.info/gnd/118549316	https://d-nb.info/gnd/118710524
Henze Wilhelm	https://d-nb.info/gnd/116723238	https://d-nb.info/gnd/119242559
Henzen Karl Georg Wilhelm	119242559
Hepding Johann Konrad	1158096453
Hepp Karl	https://d-nb.info/gnd/129985171	https://d-nb.info/gnd/116724056
Herault (von Hautcharmoy) Ange von	kein Eintrag von api gefunden
Herbart August	123050758
Herbeck Joseph	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herberich Joseph	kein Eintrag von api gefunden
Herbers Gottfried	1071498703
Herbert Johanna	https://d-nb.info/gnd/105510934X	https://d-nb.info/gnd/1211011550
Herbert Lucian	https://d-nb.info/gnd/1135280800	https://d-nb.info/gnd/116926570
Herbert M	118943324
Herbert M. G	130166707
Herbst Paula	137280009
Herchenbach Wilhelm	https://d-nb.info/gnd/132145995	https://d-nb.info/gnd/102269815
Hercher Wolfgang	1038713226
Herder Natalie	116732229
Herdlicka Theodor	137499612
Herff-Schacht Rosa	https://d-nb.info/gnd/1159090963	https://d-nb.info/gnd/126396744
Herfurth Bruno	1025251326
Herimann aus der Zelle 	1159133999
Hering Alma Rosalie	kein Eintrag von api gefunden
Hering Ewald	1037985761
Hering Margarete Friederike	1038714656
Hering Karl Friedrich August	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herloßsohn Georg Karl Reginald	100166326
Herm Friedrich	https://d-nb.info/gnd/1158105274	https://d-nb.info/gnd/1073408248	https://d-nb.info/gnd/124172652	https://d-nb.info/gnd/104239964
Hermann 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hermann A	https://d-nb.info/gnd/116009128	https://d-nb.info/gnd/1057574406
Hermann Anton	100166377
Hermann August	https://d-nb.info/gnd/118549758	https://d-nb.info/gnd/1263239897	https://d-nb.info/gnd/115625364
Hermann Ernst	1050466632
Hermann Eugen	1229752269
Hermann Friedrich	1293986313
Hermann Friedrich Benjamin	https://d-nb.info/gnd/1050553861	https://d-nb.info/gnd/119059126
Hermann Georg	118703706
Hermann Hans	1177427206
Hermann Johann Karl Friedrich	https://d-nb.info/gnd/1016590164	https://d-nb.info/gnd/117267457
Hermann Konrad	12061541X
Hermann Moritz	https://d-nb.info/gnd/104210958	https://d-nb.info/gnd/1236915801
Hermann Rudolf	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hermann S	116736070
Hermann Theodor	https://d-nb.info/gnd/1070188441	https://d-nb.info/gnd/1189940744	https://d-nb.info/gnd/1207425141	https://d-nb.info/gnd/1278686878
Hermann Wilhelm	https://d-nb.info/gnd/1036385302	https://d-nb.info/gnd/1048442810
Hermanns Wilhelm	116744073
Hermes Anna	1159125562
Hermes Joseph	1053428723
Hermstein Eugenie Emilie Camilla Gertrud	kein Eintrag von api gefunden
Herndl Franz	116744596
Herold Franz	116744758
Herold Hedwig	116255056
Herold Heinrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herold Joseph	1034904728
Herold Karl Erdmann	kein Eintrag von api gefunden
Herold Theodor	116744960
Herrig Hans	116745738
Herrigau Wilibert	kein Eintrag von api gefunden
Herrigel Johann Gottlob	kein Eintrag von api gefunden
Herrlinger-Ludwig Lina	1038723981
Herrmann Adalbert	116746181
Herrmann Anton	https://d-nb.info/gnd/1055558608	https://d-nb.info/gnd/1262948312	https://d-nb.info/gnd/124930158
Herrmann Bernhard Anton	116746823
Herrmann Christine	142398489
Herrmann Georg	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herrmann Gustav	https://d-nb.info/gnd/115513574	https://d-nb.info/gnd/116747676
Herrmann Gustav Konrad Edmund	kein Eintrag von api gefunden
Herrmann Julius	https://d-nb.info/gnd/115507256	https://d-nb.info/gnd/1038749735	https://d-nb.info/gnd/1073427587
Herrmann Konrad	1120533058
Herrmann Louis	https://d-nb.info/gnd/116748567	https://d-nb.info/gnd/116748591	https://d-nb.info/gnd/1146353138	https://d-nb.info/gnd/1158767463	https://d-nb.info/gnd/1148297227
Herrmann Otto	https://d-nb.info/gnd/1073371832	https://d-nb.info/gnd/1207552852	https://d-nb.info/gnd/11674877X
Herrmann Paul	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herrmann Reinhold	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herrmann Theodor Alwin	143063774
Herrmann Therese	1209005840
Hersch Hermann	https://d-nb.info/gnd/116752335	https://d-nb.info/gnd/116752327	https://d-nb.info/gnd/1203963181
Herse Albert	1050554191
Hertel Betty	116752602
Hertel Eugen	116752629
Herten Waldemar	kein Eintrag von api gefunden
Herter Ferdinand	1050545486
Herting Marie	kein Eintrag von api gefunden
Hertwig Paul	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hertwig Wilhelm Robert	1060904837
Hertz Alice	https://d-nb.info/gnd/123862744	https://d-nb.info/gnd/116125446	https://d-nb.info/gnd/1045323004	https://d-nb.info/gnd/126555877
Hertz Wilhelm	119405334
Hertzka Friederike	1255162139
Hertzka Oskar	116755156
Hertzka Theodor	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hertzsch Robert Hugo	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herwegh Georg Friedrich Rudolf Theodor Andreas	118550128
Herwi B	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herz Henriette	https://d-nb.info/gnd/1173378200	https://d-nb.info/gnd/118550152	https://d-nb.info/gnd/118859155X	https://d-nb.info/gnd/1173378219
Herz Manfred	https://d-nb.info/gnd/1048256049	https://d-nb.info/gnd/1223121119	https://d-nb.info/gnd/300681151	https://d-nb.info/gnd/1069073776
Herz Roderich	https://d-nb.info/gnd/126401756	https://d-nb.info/gnd/1146728859	https://d-nb.info/gnd/116609680
Herzberg-Fränkel Leo	11676001X
Herzberg Wilhelm	https://d-nb.info/gnd/129515418	https://d-nb.info/gnd/1073459284	https://d-nb.info/gnd/1019742259	https://d-nb.info/gnd/1034913743
Herzberger F. W	kein Eintrag von api gefunden
Herzenskron Viktor	116760192
Herzer Jakob	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herzfeld Franz	https://d-nb.info/gnd/101253966	https://d-nb.info/gnd/1165082365
Herzfelder J	11676144X
Herzfried Oskar	116318414
Herzl Sigmund	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Herzl Theodor	https://d-nb.info/gnd/118550241	https://d-nb.info/gnd/128540583
Herzog Adelaide	https://d-nb.info/gnd/116761873	https://d-nb.info/gnd/1092226036	https://d-nb.info/gnd/1050401832	https://d-nb.info/gnd/104173793	https://d-nb.info/gnd/1161377476	https://d-nb.info/gnd/1175659908
Herzog Albert	https://d-nb.info/gnd/11676192X	https://d-nb.info/gnd/1012272508
Herzog Jakob	https://d-nb.info/gnd/117523720	https://d-nb.info/gnd/1279022515	https://d-nb.info/gnd/1191323919
Herzog L	https://d-nb.info/gnd/126402108	https://d-nb.info/gnd/1055595554	https://d-nb.info/gnd/13879460X	https://d-nb.info/gnd/138772517	https://d-nb.info/gnd/134198158	https://d-nb.info/gnd/13948003X	https://d-nb.info/gnd/1219537543
Herzog Rudolf	11910847X
Herzog Xaver	https://d-nb.info/gnd/11153495X	https://d-nb.info/gnd/142320587	https://d-nb.info/gnd/118674315
Hesdin Heinz	117023272
Hesekiel George Ludwig	https://d-nb.info/gnd/118703986	https://d-nb.info/gnd/116764015	https://d-nb.info/gnd/12989432X	https://d-nb.info/gnd/118742507
Hesekiel Ludovika Karoline	116764015
Heski 	https://d-nb.info/gnd/300620985	https://d-nb.info/gnd/1157829406	https://d-nb.info/gnd/1147081697	https://d-nb.info/gnd/115788864X	https://d-nb.info/gnd/5168529-2
Heß Bernhard	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heß Eduard	https://d-nb.info/gnd/116764619	https://d-nb.info/gnd/116768258	https://d-nb.info/gnd/1281846163
Heß Georg	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Heß Heinrich	https://d-nb.info/gnd/1012272583	https://d-nb.info/gnd/116764988
Heß Matthias	1050545435
Heß von Wichdorff Ernst Wolfgang	https://d-nb.info/gnd/1038768802	https://d-nb.info/gnd/117116785
Hesse Alice	https://d-nb.info/gnd/11676936X	https://d-nb.info/gnd/101508727	https://d-nb.info/gnd/137741324
Hesse August Wilhelm	https://d-nb.info/gnd/141246952	https://d-nb.info/gnd/10033072X	https://d-nb.info/gnd/119314088	https://d-nb.info/gnd/1147158436	https://d-nb.info/gnd/1019726776
Hesse Hermann	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hesse(-Risch) Marie Luise	https://d-nb.info/gnd/101660944	https://d-nb.info/gnd/1031972080	https://d-nb.info/gnd/122144651	https://d-nb.info/gnd/1148300430	https://d-nb.info/gnd/116786078	https://d-nb.info/gnd/1051498783	https://d-nb.info/gnd/1089512023
Hessel Franz	https://d-nb.info/gnd/118881280	https://d-nb.info/gnd/1081431806
