Name	GND
Kronoff Frida	https://d-nb.info/gnd/113081517X	https://d-nb.info/gnd/115738665
Krosigk Ernestine	https://d-nb.info/gnd/1221686682	https://d-nb.info/gnd/116556218	https://d-nb.info/gnd/1140239953	https://d-nb.info/gnd/1140180037	https://d-nb.info/gnd/1138377945	https://d-nb.info/gnd/122182144X	https://d-nb.info/gnd/1221687689
Krüdener Juliane	https://d-nb.info/gnd/119160145	https://d-nb.info/gnd/1179957792	https://d-nb.info/gnd/116223715
Krug Anna	https://d-nb.info/gnd/1022006363	https://d-nb.info/gnd/1158981198	https://d-nb.info/gnd/126534047
Krug Charlotte	https://d-nb.info/gnd/1022006363	https://d-nb.info/gnd/116542357	https://d-nb.info/gnd/118960830
Krug Maria	https://d-nb.info/gnd/116566752	https://d-nb.info/gnd/1158981198
Krüger Elise	kein Eintrag von api gefunden
Krüger Helene	https://d-nb.info/gnd/116561882	https://d-nb.info/gnd/1140454951	https://d-nb.info/gnd/126903484
Kruhöffer Clara	kein Eintrag von api gefunden
Krukenberg Elisabeth	117550949
Krummacher Maria	1137272864
Ktênas Sarah	kein Eintrag von api gefunden
Kübeck Blanche	126748578
Kubin Josephine	kein Eintrag von api gefunden
Kubinzky Ottilie	kein Eintrag von api gefunden
Kübler Anna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kübler Louise	1049229061
Kübler Marie Susanne	126748675
Küche Thüringer	116010010
Kudriaffsky Eufemia	116577266
Kuenburg-Stolberg Bertha	1017823588
Küffer Anna	https://d-nb.info/gnd/12780370X	https://d-nb.info/gnd/128925655	https://d-nb.info/gnd/128925396	https://d-nb.info/gnd/12892568X	https://d-nb.info/gnd/128925337
Kugler Louise	11877820X
Kuhn Friederike Henriette	104096527
Kühn Auguste	https://d-nb.info/gnd/11658758X	https://d-nb.info/gnd/1256639338	https://d-nb.info/gnd/1318489830	https://d-nb.info/gnd/107088207
Kühn Valerie Louise	kein Eintrag von api gefunden
Kühne Elisabeth	119331071
Kühne-Harkort Henriette	kein Eintrag von api gefunden
Kühne Julie	https://d-nb.info/gnd/128579501	https://d-nb.info/gnd/116605928	https://d-nb.info/gnd/116142855
Kühne Käthe	https://d-nb.info/gnd/1055483160	https://d-nb.info/gnd/1089912021	https://d-nb.info/gnd/1162110112
Kühner Ps. E. Averdieck	kein Eintrag von api gefunden
Kuhnow Anna med.	kein Eintrag von api gefunden
Kulmann Elisabeth	101244371
Kümicher Caroline	124953530
Kummer Luise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kumming Aurelie	kein Eintrag von api gefunden
Kumpa Luise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kunda Georg	https://d-nb.info/gnd/113666292	https://d-nb.info/gnd/1089932367
Kunhardt Wwe. J	kein Eintrag von api gefunden
Künsberg Sophie	127441883
Kuntze Henriette	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kuntzsch Margareta Susanna	kein Eintrag von api gefunden
Kunz Therese	1110899114
Kupfer Marie	1034932500
Kurella Marie	126739684
Kurs Alice	11676936X
Kurs Auguste	117555304
Kurth Lehr. L	kein Eintrag von api gefunden
Kurz Isolde	https://d-nb.info/gnd/118862979	https://d-nb.info/gnd/118778277	https://d-nb.info/gnd/116625961
Kurz Marie	116625961
Kurzrock Therese	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kuss Johanna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Küster Alice	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Küster Theodor	1073350282
Kutscha-Lissberg Ida	126482802
Kutschmann Marie	kein Eintrag von api gefunden
Kutzner Lilly	105054966X
Kux Auguste	10117909X
Kux Lina	1055105603
Kviatkovska Josephine	kein Eintrag von api gefunden
Kwaysser Marie	116633174
Kym Hedwig	116436336
Kyn S	https://d-nb.info/gnd/171373731	https://d-nb.info/gnd/4379438-5	https://d-nb.info/gnd/1055858644
Laar Clara	kein Eintrag von api gefunden
Lachmann Anna	https://d-nb.info/gnd/1043131582	https://d-nb.info/gnd/1226954723
Lachmann Hedwig	https://d-nb.info/gnd/119115441	https://d-nb.info/gnd/118569074
Lackemann Rosalie Adelheid	1034942638
Lacroma Paul Maria	116378220
Laddey Emma	11664365X
Laferme E	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lagarde de Anna	116645504
Lage der Bertha	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lagerström Angelica	116646535
Lagler Henriette	kein Eintrag von api gefunden
Lalla Rukh 	118549316
La Mara 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lamare O	kein Eintrag von api gefunden
Lambert Jenny	https://d-nb.info/gnd/1221095900	https://d-nb.info/gnd/116567635
Lambrecht Caroline	kein Eintrag von api gefunden
Lammers Mathilde	116661917
Lamp Elisabeth	1082003913
Lampe H.	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lancken Sara Bertha	106257471
Lancken Berthold	kein Eintrag von api gefunden
Landau Liese	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Landau Rosa	1012778878
Landé Dora	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Landen Elisabeth	https://d-nb.info/gnd/130249157	https://d-nb.info/gnd/1157571883	https://d-nb.info/gnd/118560182	https://d-nb.info/gnd/118505076
Landesberger Malvine	kein Eintrag von api gefunden
Landmann Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Landsberg Herrad	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Landsberg Toni	kein Eintrag von api gefunden
Landskorn Marie	kein Eintrag von api gefunden
Landy Alma	kein Eintrag von api gefunden
Lang-Anton Helene	116684208
Lang Katharine	1208486586
Lang Karl Lang Ottilie und	kein Eintrag von api gefunden
Langbein Johanna	1071566989
Lange Helene	11856935X
Lange Hildegard	https://d-nb.info/gnd/1016268106	https://d-nb.info/gnd/1055472037	https://d-nb.info/gnd/124187838	https://d-nb.info/gnd/125793685	https://d-nb.info/gnd/1236493680	https://d-nb.info/gnd/1230831436	https://d-nb.info/gnd/116706708	https://d-nb.info/gnd/114584927X	https://d-nb.info/gnd/116563664
Lange Mathilde	https://d-nb.info/gnd/1292816252	https://d-nb.info/gnd/1194297617
Lange Valerie	https://d-nb.info/gnd/1128619318	https://d-nb.info/gnd/1191405095
Langeland Elisa Friederike	1157609066
Langelütke Auguste u. Doerenberger Johanna	kein Eintrag von api gefunden
Langen Magdalene	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Langenau 	https://d-nb.info/gnd/1249715148	https://d-nb.info/gnd/7825702-5	https://d-nb.info/gnd/4841353-7	https://d-nb.info/gnd/1117479757	https://d-nb.info/gnd/10286385-4	https://d-nb.info/gnd/4256083-4	https://d-nb.info/gnd/1140939130	https://d-nb.info/gnd/16005979-3	https://d-nb.info/gnd/109845734X
Langfeldt Margarete	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Langin Barbara Helena	129807370
Langk E	https://d-nb.info/gnd/127700374	https://d-nb.info/gnd/1187358371
Langkammer Margarethe	116724900
Langsch C. Cäcilie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Langsdorff Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lankau Johanna Marie	126904812
Lanna-Schmidt Charlotte Amélie	130146471
Lantzius-Beninga Helene	116731451
Larché Valerie	kein Eintrag von api gefunden
Laris Paula	kein Eintrag von api gefunden
La Roche Marie Sophie	118569767
Last Elise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Latt Annie	116862904
Lau Anna	https://d-nb.info/gnd/1043232176	https://d-nb.info/gnd/1282610058
Lauckner Clara	116858370
Laudien H	131392565
Laudien Minna	https://d-nb.info/gnd/1056138181	https://d-nb.info/gnd/1056575425
Laudien Minna u. M. Drews	kein Eintrag von api gefunden
Laudien Therese	https://d-nb.info/gnd/1056575425	https://d-nb.info/gnd/1056138181
Lauenstein Lotte	https://d-nb.info/gnd/125070063	https://d-nb.info/gnd/1231314958
Laup M J.	111004108X
Lauser Lili	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lauten Therese	kein Eintrag von api gefunden
Lauter Emma	117737283
Lauw Louise	116771372
Layer Lydia	kein Eintrag von api gefunden
Lazarus Nahida Ruth	https://d-nb.info/gnd/116847956	https://d-nb.info/gnd/116437650
Leander Charlotte	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lechler Cornelie	127161120
Lechner H	https://d-nb.info/gnd/170502066	https://d-nb.info/gnd/171140052	https://d-nb.info/gnd/172220165	https://d-nb.info/gnd/130922129	https://d-nb.info/gnd/300646046	https://d-nb.info/gnd/1072979675	https://d-nb.info/gnd/1072955695
Lederer Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Ledochowska Marie Therese	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Leesen Wilh. Postuma	1050549279
Leffler Paula	kein Eintrag von api gefunden
Legorju Julie	kein Eintrag von api gefunden
Le Grave Agnes	189552824
Lehmann-Filhés Bertha	https://d-nb.info/gnd/139660631	https://d-nb.info/gnd/116320850
Lehmann-Filhès Margarete	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lehmann Leopoldine	kein Eintrag von api gefunden
Lehmann Pauline	https://d-nb.info/gnd/1023281538	https://d-nb.info/gnd/1023281813
Lehmann Rosalie	kein Eintrag von api gefunden
Lehmann Sophie	1246726343
Lehndorff Paula	kein Eintrag von api gefunden
Leiden Wilhelmine	https://d-nb.info/gnd/118798928	https://d-nb.info/gnd/118565796
Leidesdorf Henriette	141887273
Le Maître Elisabeth	118535749
Leineweber Marie	1042694060
Leiningen-Westerburg Josephine	1043309667
Leistner Elise	127508147
Leitenberger Johanna	1019259507
Leitner Franziska	kein Eintrag von api gefunden
Lejeune Else	kein Eintrag von api gefunden
Lemke Elisabeth	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lenard Adèle	kein Eintrag von api gefunden
Leneste Louise	kein Eintrag von api gefunden
Lengauer Hedda	kein Eintrag von api gefunden
Lenger-Marlet 	116135395
Lengyel T	kein Eintrag von api gefunden
Lenhard Karl	117768871
Lenk Margarethe Pastor	kein Eintrag von api gefunden
Lenneck Ellen	https://d-nb.info/gnd/1066253897	https://d-nb.info/gnd/1050402502
Lenor Anna	173176372
Lenschow Anna	kein Eintrag von api gefunden
Lenze K E.	1200498984
Lenzen Marie	kein Eintrag von api gefunden
Leo Auguste Sophie	https://d-nb.info/gnd/116918527	https://d-nb.info/gnd/136861040	https://d-nb.info/gnd/1211362701	https://d-nb.info/gnd/1245719254	https://d-nb.info/gnd/118571842	https://d-nb.info/gnd/10144088X	https://d-nb.info/gnd/1057769924
Leonhard Camilla	11726041X
Leonhardt-Lyser Karoline	https://d-nb.info/gnd/116184833	https://d-nb.info/gnd/1209333287
Leonhart E	1135165602
Leoni F	11367645X
Leonrod Olga	12628430X
Lepehne Marga	128072628
Leporin Valerie	11694496X
Lermontoff Julie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Leschivo Alma	116948183
Leske Maria	116404124
Lessac Ida	kein Eintrag von api gefunden
Lesser Friederike	kein Eintrag von api gefunden
Lesser Sophie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lesser-Kiessling Anna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lessing Caroline	https://d-nb.info/gnd/116950463	https://d-nb.info/gnd/1114667498	https://d-nb.info/gnd/137432496	https://d-nb.info/gnd/118519352
Leszczynski Helene	125520964
Létang Anna	kein Eintrag von api gefunden
Lette Julie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lette Marie	https://d-nb.info/gnd/1135787980	https://d-nb.info/gnd/116559543
Lettin R	kein Eintrag von api gefunden
Lettkow 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Leuchtenberg Clara	kein Eintrag von api gefunden
Leutwein D	11695955X
Levêque-Bunsen Emma	kein Eintrag von api gefunden
Levetzow Hulda	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Levi Elise	https://d-nb.info/gnd/11671011X	https://d-nb.info/gnd/130227412	https://d-nb.info/gnd/1063133041	https://d-nb.info/gnd/11600987X	https://d-nb.info/gnd/116710225	https://d-nb.info/gnd/1063133734
Lévien Ilse	https://d-nb.info/gnd/11600987X	https://d-nb.info/gnd/1063133041	https://d-nb.info/gnd/1063133734
Levin-Robert Rahel Ant. Frid.	kein Eintrag von api gefunden
Lewald Emmi	116969431
Lewald-Stahr Fanny	https://d-nb.info/gnd/118572393	https://d-nb.info/gnd/11875257X	https://d-nb.info/gnd/1273278798
Lewald Henriette	1273278798
Lewin Antonie	118626175
Lewitzka Emilie	kein Eintrag von api gefunden
Lewohl Karoline	kein Eintrag von api gefunden
Libicka Emma	1044115831
Lichtenau Wilhelmine	https://d-nb.info/gnd/118926217	https://d-nb.info/gnd/1027811639	https://d-nb.info/gnd/1059147815	https://d-nb.info/gnd/100844901
Lichtenberg Therese	kein Eintrag von api gefunden
Liebau Ida Liebling Minny und	kein Eintrag von api gefunden
Liebel-Monninger Anna	1016705654
Liebenau A.	https://d-nb.info/gnd/1022349503	https://d-nb.info/gnd/1067108122	https://d-nb.info/gnd/1173375988
Lieberam-Wedemeyer Alwine	kein Eintrag von api gefunden
Liebeskind Dorothea Margarethe	100804195
Liebhaber Amalie Luise	https://d-nb.info/gnd/1033724394	https://d-nb.info/gnd/118543202
Liebhold Anna	1018112944
Liebhold Marie	kein Eintrag von api gefunden
Liepholdt Sappho	139081151
Liebich Jenny	kein Eintrag von api gefunden
Liebieg Alice	1052836720
Liebmann Jenny	kein Eintrag von api gefunden
Liebold Anna	kein Eintrag von api gefunden
Liebrecht Maria	127544941
Liebrecht Marie	kein Eintrag von api gefunden
Liebreich Luise	11869362X
Lieder Therese	1034675095
Liegel Gust. Adolph	kein Eintrag von api gefunden
Lienhart August	kein Eintrag von api gefunden
Lieres und Wilkau Gabriele	kein Eintrag von api gefunden
Lilien Anna	https://d-nb.info/gnd/1050554019	https://d-nb.info/gnd/1043581510	https://d-nb.info/gnd/1274775272
Lilien Dorothea	1176721690
Liliencron Adda	https://d-nb.info/gnd/126473889	https://d-nb.info/gnd/116181621
Lilienfeld Marie	1167700945
Lilienkranz 	kein Eintrag von api gefunden
Lillys Stickmuster-Album 	kein Eintrag von api gefunden
Limburg Agnes	1034711822
Limpurg Franzeska	kein Eintrag von api gefunden
Limpurg Hella	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lina 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lina Schwester	117322040
Linck Emma	kein Eintrag von api gefunden
Lincke-Resch Helene	127850945
Linckersdorf Franziska	1043617639
Lindau Adele	kein Eintrag von api gefunden
Lindau Anna	https://d-nb.info/gnd/1022908596	https://d-nb.info/gnd/123838367X	https://d-nb.info/gnd/118780034	https://d-nb.info/gnd/117014613	https://d-nb.info/gnd/1073437949
Linde Charlotte	1209716739
Linde Clara Maria	11701608X
Lindemann Henriette Sophie	115830966X
Lindemann Lisbeth	122995643
Lindeman Marie	https://d-nb.info/gnd/1264093551	https://d-nb.info/gnd/11701608X	https://d-nb.info/gnd/1258005530	https://d-nb.info/gnd/1134997167
Linden Ada	14076383X
Linden Auguste	https://d-nb.info/gnd/1015127657	https://d-nb.info/gnd/1036379108	https://d-nb.info/gnd/1033720461	https://d-nb.info/gnd/1293555290	https://d-nb.info/gnd/118575155
Linden E	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Linden Emilie	116666765
Linden E.	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Linden H	https://d-nb.info/gnd/1243831391	https://d-nb.info/gnd/170148866	https://d-nb.info/gnd/1200162412	https://d-nb.info/gnd/1156304776
Linden J	https://d-nb.info/gnd/171046773	https://d-nb.info/gnd/127004429X	https://d-nb.info/gnd/1156967864	https://d-nb.info/gnd/171006801	https://d-nb.info/gnd/1042690944
Linden Maria	1170260659
Lindendorf H	117035572
Lindenfels Luise	1230104607
Linder Sophie	https://d-nb.info/gnd/1089906536	https://d-nb.info/gnd/1292067799
Linder Toni	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lindner Ella	127556273
Lindner F	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lindner Renate	1157251145
Ling Christ	116320850
Lingen Ernst	https://d-nb.info/gnd/1120617324	https://d-nb.info/gnd/1146584202	https://d-nb.info/gnd/1035102315
Lingsten Charlotte	141831936
Linhart Elise	https://d-nb.info/gnd/117032735	https://d-nb.info/gnd/117264326
Link Elisabetha Joh. Karol.	1243030534
Linke Johanna	https://d-nb.info/gnd/133899535	https://d-nb.info/gnd/1074857461	https://d-nb.info/gnd/139417745	https://d-nb.info/gnd/120468441
Linn Georgine	kein Eintrag von api gefunden
Linnekogel Hanna	kein Eintrag von api gefunden
Linprun Karoline	kein Eintrag von api gefunden
Linsingen Karoline	https://d-nb.info/gnd/129157872	https://d-nb.info/gnd/1033720461
Linstow Antonie	106092353X
Lintemer Hermine	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Linz-Godin Amélie	115341080
Lion-Clausius 	kein Eintrag von api gefunden
Lionheart-Zöller Ch	1043840923
Lippe-Detmold Pauline Christine Wilhelmine	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lipperheide Frieda	117044024
Lippert v. Granberg Josephine	1019259892
Lippmann 	https://d-nb.info/gnd/1073531325	https://d-nb.info/gnd/1062424123	https://d-nb.info/gnd/1055241795	https://d-nb.info/gnd/1081931078	https://d-nb.info/gnd/124616364	https://d-nb.info/gnd/128633719	https://d-nb.info/gnd/117044806
Lipschitz Gertrud	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lipsius Maria	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lisa der Mark	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lissberg Ida	126482802
Liss-Blanc E	kein Eintrag von api gefunden
List Christine	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
List H	https://d-nb.info/gnd/1034052519	https://d-nb.info/gnd/113670753	https://d-nb.info/gnd/100810241
Litahorsky Jean	1019259507
Litten Rosa	kein Eintrag von api gefunden
Littmann Helene	128287136
Littrow-Bischoff Auguste	11706579X
Litzmann E	https://d-nb.info/gnd/127855491	https://d-nb.info/gnd/10173146-2
Litzmann Karoline	kein Eintrag von api gefunden
Lobedan Emma	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lobedan Helene	117073989
Locella-Tinti 	kein Eintrag von api gefunden
Lochmann Constanze	kein Eintrag von api gefunden
Loeper-Housselle Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Loesche Sophie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Loetschert Clara	127680071
Loewenherz Johanna	117169137
Loewi-Herwi Babette	1043724397
Löffler-Bechtel 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Löffler Charlotte	https://d-nb.info/gnd/1073505057	https://d-nb.info/gnd/117147591
Löffler Friederike Luise	1287202462
Löffler Helene	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Löfflers Henriette 	kein Eintrag von api gefunden
Löffler Melanie	https://d-nb.info/gnd/1296481948	https://d-nb.info/gnd/1021206660
Löffler Pauline	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Löfflerin A	127000607
Loga Margarete	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Loh Johanna	https://d-nb.info/gnd/1055693386	https://d-nb.info/gnd/1073431568
Lohde Clarissa	116226668
Lohengrin Eva	https://d-nb.info/gnd/1074896106	https://d-nb.info/gnd/1074896068
Löher A	103872757X
Lohmann Emilie Friederike Sophie	118182765
Lohmann Johanna Friederike	118182765
Lohmeier Margarete	kein Eintrag von api gefunden
Löhn Anna	https://d-nb.info/gnd/127801928	https://d-nb.info/gnd/118573845
Löhner J	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Löhn-Siegel Anna Maria	118573845
Löhr Emmy	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Löhring Katharina	kein Eintrag von api gefunden
Loiseau Eugenie Madame	kein Eintrag von api gefunden
Lommatzsch Johanna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Long Katharine	https://d-nb.info/gnd/115850408X	https://d-nb.info/gnd/1172326673
Longé Elisabeth	kein Eintrag von api gefunden
Löngfeldt E	kein Eintrag von api gefunden
Lönne Charlotte Amalie	kein Eintrag von api gefunden
Loras Frau 	kein Eintrag von api gefunden
Loray Josepha	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lorchen Tante	kein Eintrag von api gefunden
Lorenz Wilhelmine Aug.	139400796
Lorenz Arminia Ida	kein Eintrag von api gefunden
Lorenz Paul	https://d-nb.info/gnd/102568172X	https://d-nb.info/gnd/1055280391
Lorinser Gisela	1019552360
Lortsch Franziska	11367645X
Lortzing-Abeden Anna	1205036970
Losch Hedwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Löser Margarete Sibilla	kein Eintrag von api gefunden
Lossie Martha	kein Eintrag von api gefunden
Lotte Tante	kein Eintrag von api gefunden
Lou Henrik	116051965
Loudka Margot	kein Eintrag von api gefunden
Louran Hermine	117313483
Love Agathe	1037170164
Löw Julie	https://d-nb.info/gnd/119298678	https://d-nb.info/gnd/128912626	https://d-nb.info/gnd/116267666	https://d-nb.info/gnd/1045122319
Löwe Marie Luise	121571181
Löwenheim-Rhön Elise	kein Eintrag von api gefunden
Löwenstein Franziska	https://d-nb.info/gnd/130231045	https://d-nb.info/gnd/138966419
Löwenstein-Wertheim Franziska Juliane Charlotte	138966419
Löwy Malwine	kein Eintrag von api gefunden
Loy Arthur	https://d-nb.info/gnd/118965050	https://d-nb.info/gnd/113666373
Lüben Bertha	kein Eintrag von api gefunden
Lucas Agnes	1127174436
Lucas Auguste	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lucas Betty	117259748
Lucas Christiane	142350508
Lucerna Camilla	11726041X
Lucia Ellen	1062578813
Luckner Mathilde	117279692
Ludämila Elisabeth	kein Eintrag von api gefunden
Ludecus Amalie	https://d-nb.info/gnd/117314609	https://d-nb.info/gnd/119333376	https://d-nb.info/gnd/1249453801	https://d-nb.info/gnd/118565796
Ludecus Johanna Caroline Amalie	117314609
Lüdemann Luise	https://d-nb.info/gnd/1243875453	https://d-nb.info/gnd/117292877
Lüders Auguste	1222711427
Lüders Johanna Elisabeth	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Ludovike (Simanowiz 	kein Eintrag von api gefunden
Ludolff-Huyn M	1089542267
Ludwig 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Ludwig Balthasar	https://d-nb.info/gnd/1051782260	https://d-nb.info/gnd/1180309502
Ludwig Christine Sophie	https://d-nb.info/gnd/1270559621	https://d-nb.info/gnd/117282448	https://d-nb.info/gnd/1270559540
Ludwig Wilhelmine Elisabeth	https://d-nb.info/gnd/1121112439	https://d-nb.info/gnd/107334312X	https://d-nb.info/gnd/1151968374	https://d-nb.info/gnd/121733599
Ludwig Emilie	https://d-nb.info/gnd/1151969826	https://d-nb.info/gnd/1215940270	https://d-nb.info/gnd/117268194	https://d-nb.info/gnd/1021326291
Ludwig Ilse	1217687300
Ludwig Julie	https://d-nb.info/gnd/117283355	https://d-nb.info/gnd/1065615728	https://d-nb.info/gnd/120967995	https://d-nb.info/gnd/1226370705	https://d-nb.info/gnd/116509384	https://d-nb.info/gnd/1089378882
Ludwig Martha	https://d-nb.info/gnd/1211517489	https://d-nb.info/gnd/1202635334	https://d-nb.info/gnd/1084143003
Ludwig Ottilie	https://d-nb.info/gnd/1299839010	https://d-nb.info/gnd/1068243155	https://d-nb.info/gnd/1082298956	https://d-nb.info/gnd/1212147189	https://d-nb.info/gnd/1212146751	https://d-nb.info/gnd/1212145747
Lugano Silvio	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lugomirska Marianne	kein Eintrag von api gefunden
Lühe d Karoline	https://d-nb.info/gnd/117700134	https://d-nb.info/gnd/142418579	https://d-nb.info/gnd/1173441816
Luigi Gola	117315001
Luis Olga	https://d-nb.info/gnd/117315001	https://d-nb.info/gnd/1200330412
Luise 	1208742191
Luise Tante	116410175
Luise Henriette von Brandenburg 	https://d-nb.info/gnd/118729659	https://d-nb.info/gnd/1089450974
Luksch Leopoldine	1289669422
Luminicà X	117500496
Lu Terros 	kein Eintrag von api gefunden
Lütetsburg A	116228504
Lütkens Doris	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lütt Isa der	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Lutz Julie	1312406011
Lutze Auguste	128109815
Lutzer Marie	kein Eintrag von api gefunden
Lux Elisaweta	kein Eintrag von api gefunden
Lydia 	https://d-nb.info/gnd/1074408659	https://d-nb.info/gnd/1110206593	https://d-nb.info/gnd/1135985847	https://d-nb.info/gnd/4470193-7	https://d-nb.info/gnd/1043473777	https://d-nb.info/gnd/4470195-0	https://d-nb.info/gnd/139161732	https://d-nb.info/gnd/1255032006
Lynch Lawrence	https://d-nb.info/gnd/123950562	https://d-nb.info/gnd/1089548575
Lyser J	https://d-nb.info/gnd/1209333287	https://d-nb.info/gnd/110562399	https://d-nb.info/gnd/129775665
Lyhne H. M	119543559
Lynar C	https://d-nb.info/gnd/1034942557	https://d-nb.info/gnd/1089547757
Lyser Wilhelmine Karoline	116184833
